N,P,K,temperature,humidity,ph,rainfall,label,Crop,Cluster,PCA1,PCA2
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,3,2,0.11015369046601506,0.4331026446855532
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,3,2,0.26268405798949895,0.5286595106799535
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,3,2,0.19769226709521695,0.43789381513504344
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,3,2,0.26326556727588757,0.5211706498825163
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,3,2,0.23373424555649105,0.5457871223270375
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,3,2,0.1590419212920414,0.4487296593398117
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,3,2,0.3353021258601422,0.5511808068359003
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,3,2,0.1827634285485202,0.42811594116249196
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,3,2,0.21080892723168443,0.45700183270277367
43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,3,2,0.2742223427925695,0.466728796136399
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,3,2,0.27418448254849975,0.44646553051477517
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,3,2,0.23595201800903307,0.5843495044180234
29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,3,2,0.29903759435214705,0.5638041750441158
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,3,2,0.26730908293351646,0.5940151543734163
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,3,2,0.1823558563324086,0.44998437418937925
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,3,2,0.2637300286948285,0.47862862268085415
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,3,2,0.2236243116787985,0.45955962976647535
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,3,2,0.18851838927212294,0.42431557382628887
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,3,2,0.33728435040477256,0.5845734176743161
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,3,2,0.2600825751150052,0.5480120885711807
51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,3,2,0.21872052696637895,0.481994935897404
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,3,2,0.23522693178940776,0.44224912871138977
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,3,2,0.288031903290347,0.555003400103664
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,3,2,0.22393213673207144,0.4369496574235897
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,3,2,0.28733392460246693,0.5240685746019796
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,3,2,0.1758251304931453,0.45845610279883664
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,3,2,0.2590996408842598,0.49415880896496694
52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,3,2,0.17547870650826958,0.465383070832308
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,3,2,0.2893198721077507,0.5307305147741181
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,3,2,0.2770328418261102,0.5127461198397341
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea,3,2,0.27039029400254116,0.5355260171696923
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,3,2,0.2979863078447254,0.5549205587542516
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,3,2,0.27476467681237415,0.5096488499974041
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,3,2,0.12777505301077063,0.43729527034331606
27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,3,2,0.35299587532478316,0.5390272009445815
32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,3,2,0.3006055966491239,0.5316126114574227
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,3,2,0.3035181972457522,0.514280411405879
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,3,2,0.3093775831787315,0.5015939597319788
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,3,2,0.27220435681359006,0.4847591812480565
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,3,2,0.18029456085898674,0.4566905141461279
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,3,2,0.28348901859067754,0.49888368850345516
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,3,2,0.21460458302918656,0.509373348038892
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,3,2,0.21970141761688528,0.44388203187719205
45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,3,2,0.19993946445718322,0.4899808986464459
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,3,2,0.2856364304810373,0.5226974902512382
30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,3,2,0.3178609912235574,0.5338534867043176
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,3,2,0.18666990721545748,0.5015918812011174
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,3,2,0.16416009721071662,0.46352984575745354
22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,3,2,0.2665384909611817,0.5744120095584228
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,3,2,0.15253007280547978,0.39322514314762075
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,3,2,0.22698686680729185,0.5051681597035876
39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,3,2,0.2615497113013381,0.5217456248511928
35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,3,2,0.21727085808962987,0.5179566491993322
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,3,2,0.2644674934660587,0.5448370797736367
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,3,2,0.12511731038600732,0.4363064017166282
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,3,2,0.20249453922773505,0.5029095674698532
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,3,2,0.21030105913590535,0.49017409850065846
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,3,2,0.18379745506684075,0.526213755357537
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,3,2,0.23279306808096845,0.47604183214147294
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,9,2,0.10908213381817129,0.6432397226734501
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,9,2,0.09098826307134822,0.6291934190452568
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,9,2,0.015765148426908435,0.572171679919653
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,9,2,0.01710585848917159,0.5220404053561826
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,9,2,0.12359137939016199,0.6787242968385876
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,9,2,0.07896896602741972,0.6090473859246486
17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,9,2,0.07994893214046966,0.6572099569135132
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,9,2,0.14031415686993876,0.5798023288135364
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,9,2,0.06138165188483569,0.612361666919418
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,9,2,0.042182953048124736,0.5634751884664672
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,9,2,0.046515590578083965,0.6005686891823702
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,9,2,0.053952847341556545,0.6305443875972038
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,9,2,0.12176630533095946,0.602210964774529
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,9,2,0.05176681519240775,0.5879155568612515
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,9,2,0.1959896692437044,0.6786420933913616
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,9,2,0.20734082617319977,0.6436984816659992
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,9,2,0.13398965642084792,0.6154097175310639
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,9,2,0.1316231727891559,0.6078539955166521
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,9,2,0.07681849979811085,0.6567271609639456
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,9,2,0.07591393645991443,0.592108591560832
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,9,2,0.1455637074252731,0.622869046973268
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,9,2,0.11098440675245318,0.632516188074415
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,9,2,0.12248467809223525,0.6309870426344774
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,9,2,0.04996571032143726,0.576547206654961
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,9,2,0.14088105143051485,0.663422275903366
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,9,2,0.15078121519429824,0.593417199506127
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,9,2,0.07964266105890949,0.6489440471561072
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,9,2,0.16880900812070354,0.6262772866802411
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,9,2,0.04869238849732895,0.6015293478893922
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,9,2,0.16005487083930833,0.6187392882061955
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,9,2,0.1661439097273048,0.6324903463456963
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,9,2,0.07262997613679685,0.5316768844602654
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,9,2,0.08117882008942298,0.5655703511374879
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,9,2,0.1652351913234659,0.6333126991577567
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,9,2,0.14806422989462958,0.7098451192620867
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,9,2,0.02484246867939543,0.5572664043214828
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,9,2,0.04139157726108024,0.5681220832743351
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,9,2,0.12139850601991897,0.6924082471355926
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,9,2,0.08569828148505519,0.6155433078767565
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,9,2,0.20530549673191054,0.6775466509989071
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,9,2,0.1522908845390445,0.6865641931627446
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,9,2,0.04558196486869539,0.5587902654881707
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,9,2,0.07428700350978569,0.5506816536863146
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,9,2,0.026864178267154447,0.5678056068981285
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,9,2,0.03916634451086078,0.5985415479717127
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,9,2,0.1697412019182868,0.6393048491428729
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,9,2,0.12627768695945188,0.6814615066226206
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,9,2,0.14762550588266476,0.6522913070805436
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,9,2,0.04215976165262629,0.5334259226845445
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,9,2,0.17866477017427976,0.6725150455285811
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,9,2,0.14469917509687966,0.6171019739174317
3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,9,2,0.17324921886443032,0.6947110540886515
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,9,2,0.09437724005284744,0.5422116037622211
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,9,2,0.21040879912828367,0.6618774691220652
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,9,2,0.08009324895111065,0.6286197678983503
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,9,2,0.11261095906884606,0.6359708943344479
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,9,2,0.14308293100193273,0.5666552310158056
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,9,2,0.0173674768249456,0.567179150501537
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,9,2,0.09409104626583069,0.6645214222521441
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,9,2,0.04060504862982777,0.6092404802286762
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,9,2,0.12326989289335985,0.6309180215608217
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,9,2,0.09849696900173217,0.5869372097877461
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,9,2,0.1480216319685233,0.6167873462273308
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,9,2,0.07308040216073652,0.5960620066185871
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,9,2,0.14612809325847545,0.5574493869406366
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,9,2,0.04617368878447466,0.5693029336315011
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,9,2,0.08368906637191596,0.6069482043654931
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,9,2,0.0389255299659108,0.5944492366278167
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,9,2,0.10185406004291588,0.6001155032991483
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,9,2,0.14693348838862932,0.6304420202698917
37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans,9,2,0.013605620645219979,0.5557264904060386
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,9,2,0.08528221605679566,0.6886021617874013
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans,9,2,0.10102274996534837,0.6292781882753324
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,9,2,0.15214542892975444,0.626079129739399
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans,9,2,0.1038175331968643,0.6413251173980465
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans,9,2,0.19808743225652192,0.6915927241352139
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,9,2,0.1081401169104231,0.5745990694889205
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans,9,2,0.11518839022013314,0.5938646392455948
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,9,2,0.07266396496429604,0.5524412720734562
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,9,2,0.11800177278558041,0.7042161064991476
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,9,2,0.10441166119390079,0.5857116626386732
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,9,2,0.16974618376428757,0.6231065915620106
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans,9,2,0.09268062885689685,0.6811468721924392
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,9,2,0.05238207811357663,0.620989105508221
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,9,2,0.08016605839493184,0.587273352278005
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,9,2,0.05389366762571345,0.5796604220238871
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,9,2,0.0792527669219233,0.5948293666595722
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,9,2,0.13090932982778913,0.6604080529647051
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans,9,2,0.12099366701520392,0.6066990672760952
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,9,2,0.13789471842292975,0.6282276873536101
20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans,9,2,0.13633384699616546,0.6046892569288815
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,9,2,0.10603323680385478,0.5571840040301066
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,9,2,0.12300528099679892,0.5979832256709683
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,9,2,0.09418789228809774,0.6085161010851035
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,9,2,0.09173207956890955,0.6607022858803644
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,9,2,0.07551313753775761,0.5913227312126328
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans,9,2,0.03864398739037136,0.5793983106418145
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,9,2,0.08853848178865549,0.5233231092063844
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,9,2,0.05531003256934142,0.5857791780481089
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,9,2,0.08368517833426868,0.6199573314685364
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,18,1,0.11806130314979048,0.3037591752555054
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,18,1,-0.050694803167733296,0.11266771144248922
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,18,1,0.057788203156335705,0.2025038805889036
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,18,2,0.008980650077127084,0.3633181199303176
